website,link,time,header,extra1,extra2
YouTube,https://www.youtube.com/watch?v=J_ub7Etch2U,"Mar 15, 2018, 10:48:46 PM EDT",Watched Sam Smith - Too Good At Goodbyes (Official Video)SamSmithWorldVEVO,,
YouTube,https://www.youtube.com/watch?v=cHDL6BQvKdY,"Mar 15, 2018, 10:44:45 PM EDT",Watched How Will I KnowSam Smith - Topic,,
YouTube,https://www.youtube.com/watch?v=mHMDCvmgdB4,"Mar 15, 2018, 10:44:39 PM EDT",Watched X Ambassadors - Don't StayXAmbassadorsVEVO,,
YouTube,https://www.youtube.com/results?search_query=how+will+i+know+sam+smith,"Mar 15, 2018, 10:44:31 PM EDT",Searched for how will i know sam smith,,
YouTube,https://www.youtube.com/watch?v=hT_nvWreIhg,"Mar 15, 2018, 10:38:58 PM EDT",Watched OneRepublic - Counting StarsOneRepublicVEVO,,
YouTube,https://www.youtube.com/watch?v=hHUbLv4ThOo,"Mar 15, 2018, 10:34:33 PM EDT",Watched Pitbull - Timber ft. Ke$haPitbullVEVO,,
YouTube,https://www.youtube.com/results?search_query=timber,"Mar 15, 2018, 10:34:28 PM EDT",Searched for timbe,,
YouTube,https://www.youtube.com/results?search_query=%E8%AF%B7%E5%9B%9E%E7%AD%941988+%E5%8F%8C%E9%97%A8%E6%B4%9E,"Mar 15, 2018, 10:34:00 PM EDT",Searched for 请回答1988 双门洞,,
YouTube,https://www.youtube.com/watch?v=NgLgX0PKA-E,"Mar 15, 2018, 10:29:46 PM EDT",Watched [HD繁中字]朴寶藍(박보람/Park Boram)-惠化洞(或雙門洞)/혜화동 (혹은 쌍문동)/請回答1988 OST Part.4(응답하라 1988 Part.4)dahee lee,,
YouTube,https://www.youtube.com/watch?v=HdobynnfKQE,"Mar 15, 2018, 10:28:31 PM EDT",Watched MAGIC! - No Way No (Official Video)ournameismagicVEVO,,
YouTube,https://www.youtube.com/watch?v=PIh2xe4jnpk,"Mar 15, 2018, 10:24:25 PM EDT",Watched MAGIC! - Rude (Official Video)ournameismagicVEVO,,
YouTube,https://www.youtube.com/results?search_query=rude+magic+lyrics,"Mar 15, 2018, 10:24:20 PM EDT",Searched for rude magic lyrics,,
YouTube,https://www.youtube.com/results?search_query=despacito,"Mar 15, 2018, 10:23:25 PM EDT",Searched for despacito,,
YouTube,https://www.youtube.com/watch?v=PxuBA-JVIOk,"Mar 15, 2018, 10:23:14 PM EDT","Watched Cheat Codes ‒ Feels Great (Anki Remix) ft. Fetty Wap, CVBZTaz Network",,
YouTube,https://www.youtube.com/watch?v=whwe0KD_rGw,"Mar 15, 2018, 10:19:16 PM EDT",Watched Justin Bieber – Despacito (Lyrics) 🎤 ft. Luis Fonsi & Daddy Yankee [Pop]Taz Network,,
YouTube,https://www.youtube.com/watch?v=kJQP7kiw5Fk,"Mar 15, 2018, 10:13:14 PM EDT",Watched Luis Fonsi - Despacito ft. Daddy YankeeLuisFonsiVEVO,,
YouTube,https://www.youtube.com/watch?v=OJ_KH3BEDCc,"Mar 15, 2018, 1:31:18 AM EDT",Watched 国务院大改方案登场！“习式变法”铺开，海内震动（20180313第333期）-Wen Zhao Official文昭談古論今,,
YouTube,https://www.youtube.com/watch?v=YyeeKS2mHEk,"Mar 14, 2018, 11:12:29 AM EDT",Watched ONE PIECE  Z vs 黄猿Felix,,
YouTube,https://www.youtube.com/watch?v=HoWv4M1k0pI,"Mar 14, 2018, 11:11:58 AM EDT",Watched 卡普到底有多强，看了就知道了天天精彩搞笑日日头条,,
YouTube,https://www.youtube.com/watch?v=faH4cizEXug,"Mar 14, 2018, 11:11:34 AM EDT",Watched 卡普能不能殺赤犬？用戰績看卡普的實力如何！【最強動漫】最強動漫,,
YouTube,https://www.youtube.com/watch?v=kIlWEm3odJw,"Mar 14, 2018, 11:10:17 AM EDT",Watched 海賊王483 艾斯死後卡普的反應lalatoo L,,
YouTube,https://www.youtube.com/watch?v=EkABtbv4Qn0,"Mar 13, 2018, 6:58:28 PM EDT",Watched Zoro Gets on Wrong Ship & CUTS it in HALF! - One Piece 518 Eng Sub HDAnime Hype,,
YouTube,https://www.youtube.com/watch?v=LoDejTJ4hx4,"Mar 13, 2018, 6:25:30 PM EDT",Watched https://www.youtube.com/watch?v=LoDejTJ4hx4,,
YouTube,https://www.youtube.com/watch?v=zcGOoDThC1E,"Mar 13, 2018, 6:24:46 PM EDT",Watched FUNNY CATS! 😺😻😹 2018Nice channel,,
YouTube,https://www.youtube.com/watch?v=R81pgRSQ2XQ,"Mar 13, 2018, 6:24:26 PM EDT",Watched Cats Hate Water! - Funny Cats in Water Compilation 2016InstaVidz,,
YouTube,https://www.youtube.com/watch?v=8hXr_QxliyM,"Mar 13, 2018, 6:21:39 PM EDT",Watched 10 Signs Your Cat Loves Youmeow meow,,
YouTube,https://www.youtube.com/watch?v=Xz6yBbBRr8Y,"Mar 13, 2018, 6:20:38 PM EDT",Watched HOW TO UNDERSTAND YOUR CAT BETTERBRIGHT SI,,
YouTube,https://www.youtube.com/watch?v=Qtbs_XS_CDE,"Mar 13, 2018, 5:58:22 PM EDT","Watched ""Under The Bridge"" played under a bridgeDavie504",,
YouTube,https://www.youtube.com/watch?v=3GhLDJ-XR2E,"Mar 13, 2018, 5:46:18 PM EDT",Watched 暗黑大陸【獵人】十二支/比洋德/卡丁帝國 複雜劇情總整理 第二集有福星球,,
YouTube,https://www.youtube.com/watch?v=0fEoYGuBKpg,"Mar 13, 2018, 5:46:07 PM EDT",Watched 秀托【獵人】操作系UMA獵人 嵌合蟻討伐隊 Shoot McMahon有福星球,,
YouTube,https://www.youtube.com/watch?v=RgK1UJEdXqY,"Mar 13, 2018, 5:45:57 PM EDT",Watched 暗黑大陸【獵人】快速了解暗黑大陸是什麼地方 災厄與希望 第一集有福星球,,
YouTube,https://www.youtube.com/watch?v=j-0-fz9aX0Y,"Mar 13, 2018, 5:45:44 PM EDT",Watched 小滴【獵人】幻影旅團 呆萌女孩 Shizuku有福星球,,
YouTube,https://www.youtube.com/watch?v=ZxiLp9jORRA,"Mar 13, 2018, 3:36:10 PM EDT",Watched Top 10 Strongest Known Yonko Commanders In One Piece [2018]Black Leg VinSmoke,,
YouTube,,"Mar 13, 2018, 3:35:45 PM EDT",Watched a video that has been removed,,
YouTube,https://www.youtube.com/watch?v=NqKl54SYegE,"Mar 13, 2018, 3:31:37 PM EDT",Watched KAIDO APPEARS INTRODUCTION EPIC!!!! One Piece 739 ENG SUB [HD]MarcoThePhoenix,,
YouTube,https://www.youtube.com/watch?v=vbc9PPcHsUo,"Mar 13, 2018, 3:28:43 PM EDT",Watched One Piece - The Worst Generation Find Out About Doflamingos Defeat! [HD]x One Piece x,,
YouTube,https://www.youtube.com/watch?v=rorWM9d5F9g,"Mar 13, 2018, 2:18:53 PM EDT",Watched Luffy and Zoro vs Fujitora Ep 683 [Full Fight] [HD]TeximusPrime,,
YouTube,https://www.youtube.com/watch?v=fOY1MPsNaMw,"Mar 13, 2018, 2:16:46 PM EDT",Watched Zoro Vs Fujitora [Full Fight] - One Piece Eng Sub [HD]MrOPForEve,,
YouTube,https://www.youtube.com/watch?v=NOOZQ1JKraA,"Mar 13, 2018, 2:16:14 PM EDT",Watched THE Must Know Scale For Every Rock/Funk Bass PlayerTalkingBass - Online Bass Lessons,,
YouTube,https://www.youtube.com/watch?v=qxh3rMAacD0,"Mar 13, 2018, 2:15:09 PM EDT",Watched Red Hot Chili Peppers - Tell Me Baby (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=DN4z-gyCEv8,"Mar 13, 2018, 2:14:25 PM EDT",Watched Bass Solo Improvisation Lesson #5 -  Four Note PhrasesTalkingBass - Online Bass Lessons,,
YouTube,https://www.youtube.com/watch?v=QXxzmQMRgek,"Mar 13, 2018, 11:32:50 AM EDT",Watched Funky Slap Bass Fills and How To Practice Them (Mark King Triplets etc.)TalkingBass - Online Bass Lessons,,
YouTube,https://www.youtube.com/watch?v=si8qlnmwzL0,"Mar 13, 2018, 11:31:22 AM EDT",Watched 翻白眼引發網路狂歡，中國兩會場邊新聞爆紅（《新聞時時報》2018年3月13日）明鏡火拍,,
YouTube,https://www.youtube.com/watch?v=-EujOiSCFNA,"Mar 13, 2018, 11:28:46 AM EDT",Watched 5 REASONS TO PICK CLOCKWERKdopatwo,,
YouTube,https://www.youtube.com/watch?v=qLNEUfDVaXE,"Mar 13, 2018, 11:27:17 AM EDT",Watched 华晨宇《我管你》-单曲纯享《歌手2018》第7期 Singer 2018 【歌手官方频道】歌手官方音乐频道 SINGER,,
YouTube,https://www.youtube.com/watch?v=3FkaEHE38jc,"Mar 13, 2018, 11:20:00 AM EDT",Watched 海賊王專題#2：十大海軍outlooker外行員,,
YouTube,https://www.youtube.com/watch?v=FfG5Le2C4tA,"Mar 13, 2018, 11:16:57 AM EDT",Watched GREAT BASS BATTLE with Miki SantamariaDavie504,,
YouTube,https://www.youtube.com/watch?v=nNszif3eDTs,"Mar 13, 2018, 10:09:16 AM EDT",Watched Red Hot Chili Peppers - Can't Stop (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=kt1RUa_E534,"Mar 13, 2018, 10:05:34 AM EDT",Watched Yes - Roundabout (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=oFicPQh0NtQ,"Mar 13, 2018, 10:04:52 AM EDT",Watched Rage Against The Machine - Killing In The Name (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=Mc55xLlWG5M,"Mar 13, 2018, 10:02:51 AM EDT",Watched Mudvayne - Happy? (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=QoGuueapX3E,"Mar 13, 2018, 10:00:26 AM EDT",Watched Mudvayne - Dig (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=UWlC4t0KVWo,"Mar 13, 2018, 9:57:28 AM EDT",Watched Red Hot Chili Peppers - By The Way (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=wJi1zLPTd50,"Mar 13, 2018, 9:56:14 AM EDT",Watched By The Way - RHCP [Bass Cover] With TABS!!musiclish,,
YouTube,https://www.youtube.com/watch?v=MZKjHQHGJuw,"Mar 13, 2018, 9:56:05 AM EDT",Watched Can't Stop - RHCP [Bass Cover]musiclish,,
YouTube,https://www.youtube.com/watch?v=eOx_mAyo0xM,"Mar 13, 2018, 9:55:38 AM EDT",Watched Red Hot Chili Peppers - Dani California [Bass Cover]Marta Altes,,
YouTube,https://www.youtube.com/watch?v=HONjrJ6ejw0,"Mar 13, 2018, 9:54:41 AM EDT",Watched The Faith (Highlights) | Amazing World of Gumball (Season 6)KittenWispy,,
YouTube,https://www.youtube.com/watch?v=XUTCU3v22GI,"Mar 13, 2018, 9:53:30 AM EDT",Watched Red Hot Chili Peppers - Otherside (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=PE--2aaOxn0,"Mar 13, 2018, 9:53:22 AM EDT",Watched 海賊王專題#6：全三系惡魔果實能力者 (黑鬍子)outlooker外行員,,
YouTube,https://www.youtube.com/watch?v=Orc-ssZ4sW4,"Mar 13, 2018, 9:53:17 AM EDT",Watched 海賊王專題#32: 百鬼之王百獸凱多outlooker外行員,,
YouTube,https://www.youtube.com/watch?v=gFc-G3QxLzY,"Mar 13, 2018, 9:53:03 AM EDT",Watched 海賊王專題#31: 八岐大蛇百獸凱多outlooker外行員,,
YouTube,https://www.youtube.com/watch?v=nX_hG86dP8E,"Mar 13, 2018, 9:50:32 AM EDT",Watched 海賊王專題#34: 巔峰海賊霸王紅髮outlooker外行員,,
YouTube,https://www.youtube.com/watch?v=H5Mh_h-KEfk,"Mar 13, 2018, 9:44:35 AM EDT",Watched 海賊王專題#39: 最強劍豪鷹眼outlooker外行員,,
YouTube,https://www.youtube.com/watch?v=P3ljZt7XmME,"Mar 13, 2018, 9:39:30 AM EDT",Watched 海賊王專題#40: 革命軍黃猿outlooker外行員,,
YouTube,https://www.youtube.com/watch?v=_OcdgFBewCM,"Mar 13, 2018, 9:34:40 AM EDT",Watched 海賊王專題#17: 金銀銅三老outlooker外行員,,
YouTube,https://www.youtube.com/watch?v=SIofbxRSioc,"Mar 13, 2018, 6:39:20 AM EDT",Watched 重大突破，川普要见金正恩！另一个史无前例的难题却出现了（20180309第331期）-Wen Zhao Official文昭談古論今,,
YouTube,https://www.youtube.com/watch?v=DZjZHmqVo3k,"Mar 13, 2018, 6:38:54 AM EDT",Watched 修宪习近平真的赢了？习强人背后藏着一大虚弱（20180312第332期）-Wen Zhao Official文昭談古論今,,
YouTube,https://www.youtube.com/watch?v=s9Uqv-iZxjQ,"Mar 13, 2018, 6:01:10 AM EDT",Watched 黃明志 Namewee  - 心愛的人『aNueNue 彩虹人 Namewee Custom Bird Guitar x 樂人TV』樂人TV | 華語音樂娛樂影音平台,,
YouTube,https://www.youtube.com/watch?v=xJ0JwVPPm5M,"Mar 13, 2018, 5:57:21 AM EDT",Watched Luffy vs Doflamingo FINAL! KING KONG GUN! HDknucke,,
YouTube,https://www.youtube.com/watch?v=qZXbBEaqs4s,"Mar 13, 2018, 5:53:32 AM EDT",Watched GEAR FOURTH Luffy Vs Doflamingo FULL FIGHT HD | Luffy GEAR 4th BOUNDMANBIOMETRIX ONE PIEC,,
YouTube,https://www.youtube.com/watch?v=y8hnBQpxyzM,"Mar 13, 2018, 5:51:25 AM EDT",Watched Sai vs. Lao G (Drill Dragon Nail) | EPIC Finisher | One Piece | 711 | 1080pMemori,,
YouTube,https://www.youtube.com/watch?v=aRZA-KAtQN4,"Mar 13, 2018, 5:48:31 AM EDT",Watched One Piece - Bartolomeo Sacrifices Himself For Robin!x One Piece x,,
YouTube,https://www.youtube.com/watch?v=5aryK02GDmE,"Mar 13, 2018, 5:28:38 AM EDT",Watched Easy Jazz Walking Bass [with TABS]Davie504,,
YouTube,https://www.youtube.com/watch?v=cpeB2oFUZRM,"Mar 13, 2018, 5:28:15 AM EDT",Watched Harley Benton Vintage Series JB-75NA - Unboxing feat. Holly JorgeJimijaymesGuitarist,,
YouTube,https://www.youtube.com/watch?v=_znCMaOankc,"Mar 13, 2018, 5:28:01 AM EDT",Watched The Cheapest Bass on Thomann!BassTheWorld.com,,
YouTube,https://www.youtube.com/watch?v=mdx42zDniTo,"Mar 13, 2018, 5:26:29 AM EDT",Watched Swamp Dog Blues / 1930s Broman Resonator Guitar /JVStratocasters,,
YouTube,https://www.youtube.com/watch?v=2ABs2Zr8efM,"Mar 13, 2018, 5:24:37 AM EDT",Watched 腾格尔《怀念战友》 -单曲纯享《歌手2018》第8期 Singer2018【歌手官方频道】歌手官方音乐频道 SINGER,,
YouTube,https://www.youtube.com/watch?v=-CkLsI0WNOQ,"Mar 13, 2018, 5:19:50 AM EDT",Watched 霍尊《红颜劫》 -单曲纯享《歌手2018》第8期 Singer2018【歌手官方频道】歌手官方音乐频道 SINGER,,
YouTube,https://www.youtube.com/watch?v=No0xwzYeMDc,"Mar 13, 2018, 5:15:29 AM EDT",Watched 汪峰《再也没有》 -单曲纯享《歌手2018》第8期 Singer2018【歌手官方频道】歌手官方音乐频道 SINGER,,
YouTube,https://www.youtube.com/watch?v=5o1GostVswc,"Mar 13, 2018, 5:14:25 AM EDT",Watched BASS SOLO but every time I SLAP it gets 20% FASTERDavie,,
YouTube,https://www.youtube.com/watch?v=wKii-EeWuGw,"Mar 13, 2018, 5:14:18 AM EDT",Watched 海賊王專題#22: 索隆的左眼之謎outlooker外行員,,
YouTube,https://www.youtube.com/watch?v=PVY9eNxg8YU,"Mar 13, 2018, 5:12:41 AM EDT","Watched 海賊王 原來""變態二人組也會""超強霸氣""!?kake cho",,
YouTube,https://www.youtube.com/watch?v=g138g49hsL4,"Mar 13, 2018, 4:37:49 AM EDT",Watched 【大话海贼王】2、卡普到底有多强Xiaochi Ding,,
YouTube,https://www.youtube.com/watch?v=HoWv4M1k0pI,"Mar 13, 2018, 4:35:58 AM EDT",Watched 卡普到底有多强，看了就知道了天天精彩搞笑日日头条,,
YouTube,https://www.youtube.com/watch?v=fxByBRJI8bs,"Mar 13, 2018, 1:15:58 AM EDT",Watched The Hero Garp & Sengoku The Bhudda Vs. Blackbeard & Crew! - One Piece 488 Eng Sub HDAnime Hype,,
YouTube,https://www.youtube.com/watch?v=PrlS_ibsKmk,"Mar 13, 2018, 1:15:55 AM EDT",Watched Aokiji Vs Shirohige & JozuTheAhm OnePiece,,
YouTube,https://www.youtube.com/watch?v=X1QdgX4s3dk,"Mar 13, 2018, 1:13:24 AM EDT",Watched Aokiji vs. Donquixote Doflamingo |Episode 625Marco the Phoenix,,
YouTube,https://www.youtube.com/watch?v=g-Oji57F_50,"Mar 13, 2018, 1:12:32 AM EDT",Watched One Piece 青稚現身拯救斯摩卡blove1037485,,
YouTube,https://www.youtube.com/watch?v=3c7PatK-aEs,"Mar 13, 2018, 1:03:09 AM EDT",Watched One Piece funny scene - Sanji meets Ivankovhatchhyjack,,
YouTube,https://www.youtube.com/watch?v=sIuk26caPpM,"Mar 13, 2018, 12:59:11 AM EDT",Watched 海賊王 - 維爾戈 被羅 大卸八塊酷派星星,,
YouTube,https://www.youtube.com/watch?v=9GOdDEW4tuY,"Mar 13, 2018, 12:56:44 AM EDT",Watched 海賊王 羅妙殺維爾戈WS,,
YouTube,https://www.youtube.com/watch?v=_TNno3P3WWM,"Mar 13, 2018, 12:53:16 AM EDT",Watched 海賊王 - 斯摩格 VS 維爾戈 Part.3酷派星星,,
YouTube,https://www.youtube.com/watch?v=ITqAu75FLhg,"Mar 13, 2018, 12:49:40 AM EDT",Watched 海賊王 - 斯摩格 VS 維爾戈 Part.2酷派星星,,
YouTube,https://www.youtube.com/watch?v=tSf9XFs1uFw,"Mar 13, 2018, 12:45:55 AM EDT",Watched 海賊王 - 斯摩格 VS 維爾戈 Part.1酷派星星,,
YouTube,https://www.youtube.com/watch?v=0NLj1YZsVj0,"Mar 13, 2018, 12:45:53 AM EDT",Watched ENEMY GENJI (OVERWATCH ANIMATION)dopatwo,,
YouTube,https://www.youtube.com/watch?v=mTO4SQY8D4A,"Mar 13, 2018, 12:42:36 AM EDT",Watched ENEMY D.VA (OVERWATCH ANIMATION)dopatwo,,
YouTube,https://www.youtube.com/watch?v=C3paCGpKfP8,"Mar 12, 2018, 1:23:54 PM EDT",Watched Red Hot Chili Peppers - Road Trippin' (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=wZtfnpwKlWo,"Mar 12, 2018, 1:21:16 PM EDT",Watched Red Hot Chili Peppers - Wet Sand (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=xm6p8g83BvM,"Mar 12, 2018, 1:18:48 PM EDT",Watched Metallica - Orion (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=UvSwhTJtoDw,"Mar 12, 2018, 1:17:28 PM EDT",Watched twenty one pilots Heathens Bass Cover with tabAlto Fox,,
YouTube,https://www.youtube.com/watch?v=M7OKNbVUoS4,"Mar 12, 2018, 1:16:24 PM EDT",Watched Seven Nation Army - Bass Cover With Tab (HD)xBass29,,
YouTube,https://www.youtube.com/watch?v=EWuzUyvpm8E,"Mar 12, 2018, 1:12:59 PM EDT",Watched Gorillaz - Feel Good Inc. (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=oFicPQh0NtQ,"Mar 12, 2018, 1:10:59 PM EDT",Watched Rage Against The Machine - Killing In The Name (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=5UWejwRIrs0,"Mar 12, 2018, 1:09:06 PM EDT",Watched Metallica - For Whom The Bell Tolls (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=5GqTV5IuPM8,"Mar 12, 2018, 1:08:54 PM EDT",Watched System Of A Down - Chop Suey! (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=FHohYlcdQkc,"Mar 12, 2018, 1:03:18 PM EDT",Watched Red Hot Chili Peppers - Dark Necessities (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=nNszif3eDTs,"Mar 12, 2018, 1:03:10 PM EDT",Watched Red Hot Chili Peppers - Can't Stop (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,https://www.youtube.com/watch?v=bvCrVMWEEu0,"Mar 12, 2018, 1:00:29 PM EDT",Watched Red Hot Chili Peppers - The Power Of Equality (Bass Cover) (Play Along Tabs In Video)CoverSolutions,,
YouTube,,"Mar 12, 2018, 12:59:59 PM EDT",Watched a video that has been removed,,
YouTube,https://www.youtube.com/watch?v=BziEKjRs6ho,"Mar 12, 2018, 12:31:33 PM EDT","Watched Luffy, Zoro, Sanji vs. Pacifistas [Timeskip]Keikko Garcia-Cudanin",,
YouTube,https://www.youtube.com/watch?v=95k7Qw5D2tw,"Mar 12, 2018, 12:28:16 PM EDT",Watched rayleigh vs admiral kizaru one pieceSennin Blood,,
YouTube,https://www.youtube.com/watch?v=dMarFZyW1FM,"Mar 12, 2018, 12:26:19 PM EDT",Watched Basil Hawkins Vs. Admiral Kizaru! - One Piece 402 Eng Sub HDAnime Hype,,
YouTube,https://www.youtube.com/watch?v=1soEiVcxbLs,"Mar 12, 2018, 12:25:55 PM EDT",Watched Zoro vs. Pica | Sanzen Sekai | EPIC FINISHER | One Piece | 719 | 1080pMemori,,
YouTube,https://www.youtube.com/watch?v=dZn7jszex20,"Mar 12, 2018, 12:24:16 PM EDT",Watched Fujitora vs Luffy Gravity Blade Raging Tiger One Piece 743Jevilz,,
YouTube,https://www.youtube.com/watch?v=1Qdj4dQebkE,"Mar 12, 2018, 12:22:39 PM EDT",Watched Sabo VS Fujitora + Luffy Made A Shortcut 689 HD Eng Sub | Strohhut LuffyStrohhut Luffy,,
YouTube,https://www.youtube.com/watch?v=RcydG5_KWPc,"Mar 12, 2018, 12:20:23 PM EDT",Watched One Piece Episode 695: Sabo vs Fujitora (vostfr HD)OnePiece Fan,,
YouTube,https://www.youtube.com/watch?v=TFCGA7dHdhI,"Mar 12, 2018, 12:18:39 PM EDT",Watched Sabo vs Vice Admiral Bastille and Fujitora's Meteor SceneAnime Hype,,
YouTube,https://www.youtube.com/watch?v=KjR78Aa5bNg,"Mar 12, 2018, 12:16:33 PM EDT",Watched Sabo DEFEATS Burgess FIRE FIST [FINALE] | Sabo Vs Burgess [HD] ENG SUB | One Piece 735BIOMETRIX ONE PIEC,,
YouTube,https://www.youtube.com/watch?v=duRAoTbj8Ds,"Mar 12, 2018, 12:13:00 PM EDT",Watched Sabo Vs BurgessKing Of Games,,
YouTube,https://www.youtube.com/watch?v=CDYwA4NO6-8,"Mar 12, 2018, 2:12:09 AM EDT",Watched 中国军费、维稳费又双升，“汉武帝的悬崖”在逼近？（20180307第329期）-Wen Zhao Official文昭談古論今,,
YouTube,https://www.youtube.com/watch?v=SIofbxRSioc,"Mar 12, 2018, 1:49:13 AM EDT",Watched 重大突破，川普要见金正恩！另一个史无前例的难题却出现了（20180309第331期）-Wen Zhao Official文昭談古論今,,
YouTube,https://www.youtube.com/watch?v=hrkN3RNd0OY,"Mar 12, 2018, 1:27:04 AM EDT",Watched 修宪投票方式显习式自信？习近平离“亢龙有悔”有多远（20180308第330期）-Wen Zhao Official文昭談古論今,,
YouTube,https://www.youtube.com/watch?v=YcbxsG3OWfA,"Mar 11, 2018, 11:28:32 PM EDT",Watched Deep River Blues [Feat. Jason Isbell] | Collaborations | Tommy EmmanuelTommy Emmanuel,,
YouTube,https://www.youtube.com/watch?v=I1u5ndpb9Zk,"Mar 11, 2018, 11:27:17 PM EDT",Watched Ivankov Finds Out Luffy Is Dragon's SonWerecat,,
YouTube,https://www.youtube.com/watch?v=tvFXstU1JSQ,"Mar 11, 2018, 11:23:59 PM EDT",Watched Reactions to Luffy's Conqueror Haki by Whitebeard Pirates and Marines at MarinefordMonkey D. Garp,,
